seasonType,eventId,commentaryOrder,playId,clockDisplayValue,commentaryText,updateDateTime
12330,693193,18,43382374,90'+3',Aune Heggebo (SK Brann) Goal at 93',2024-10-14 07:06:39
12330,693194,0,43382490,27',Moses Mawa (Hamarkameratene) Yellow Card at 27',2024-10-14 07:06:39
12330,693194,1,43382575,45',Kristian Onsrud (Hamarkameratene) Substitution at 45',2024-10-14 07:06:39
12330,693194,2,43382605,66',Lasse Nordas (Tromso) Yellow Card at 66',2024-10-14 07:06:39
12330,693194,3,43382610,70',Fredrik Sjølstad (Hamarkameratene) Red Card at 70',2024-10-14 07:06:39
12330,693194,4,43382614,72',Snorre Nilsen (Hamarkameratene) Substitution at 72',2024-10-14 07:06:39
12330,693194,5,43382618,74',Anders Jenssen (Tromso) Substitution at 74',2024-10-14 07:06:39
12330,693194,6,43382619,74',Felix Winther (Tromso) Substitution at 74',2024-10-14 07:06:39
12330,693194,7,43382628,77',Tore Andre Soras (Hamarkameratene) Substitution at 77',2024-10-14 07:06:39
12330,693194,8,43382629,77',Pal Alexander Kirkevold (Hamarkameratene) Substitution at 77',2024-10-14 07:06:39
12330,693194,9,43382638,84',Lasse Nilsen (Tromso) Substitution at 84',2024-10-14 07:06:39
12330,693194,10,43382642,84',Markus Johnsgård (Tromso) Substitution at 84',2024-10-14 07:06:39
12330,693194,11,43382646,88',Sakarias Opsahl (Tromso) Substitution at 88',2024-10-14 07:06:39
12330,693194,12,43382648,90',Felix Winther (Tromso) Yellow Card at 90',2024-10-14 07:06:39
12330,693194,13,43382654,90'+7',Tobias Guddal (Tromso) Yellow Card at 97',2024-10-14 07:06:39
12330,693195,0,43382459,13',Sondre Liseth (Haugesund) Yellow Card at 13',2024-10-14 07:06:39
12330,693195,1,43382491,29',Arnau Casas (Sarpsborg FK) Yellow Card at 29',2024-10-14 07:06:39
12330,693195,2,43382540,45'+1',Sondre Liseth (Haugesund) Red Card at 46',2024-10-14 07:06:39
12330,693195,3,43382574,46',Henrik Meister (Sarpsborg FK) Yellow Card at 46',2024-10-14 07:06:39
12330,693195,4,43382595,59',Sory Diarra (Haugesund) Substitution at 59',2024-10-14 07:06:39
12330,693195,5,43382604,68',Mathias Dahl Sauer (Haugesund) Goal at 68',2024-10-14 07:06:39
12330,693195,6,43382608,71',Anders Hiim (Sarpsborg FK) Yellow Card at 71',2024-10-14 07:06:39
12330,693195,7,43382615,74',Jo Inge Berget (Sarpsborg FK) Substitution at 74',2024-10-14 07:06:39
12330,693195,8,43382616,74',Anton Skipper Hendriksen (Sarpsborg FK) Substitution at 74',2024-10-14 07:06:39
12330,693195,9,43382620,74',Pawel Chrupalla (Sarpsborg FK) Substitution at 74',2024-10-14 07:06:39
12330,693195,10,43382621,76',Claus Niyukuri (Haugesund) Substitution at 76',2024-10-14 07:06:39
12330,693195,11,43382627,79',Jo Inge Berget (Sarpsborg FK) Goal at 79',2024-10-14 07:06:39
12330,693195,12,43382631,82',Martin Hoel Anderson (Sarpsborg FK) Substitution at 82',2024-10-14 07:06:39
12330,693195,13,43382640,85',Rafik Zekhnini (Sarpsborg FK) Substitution at 85',2024-10-14 07:06:39
12330,693195,14,43382641,87',Troy Nyhammer (Haugesund) Substitution at 87',2024-10-14 07:06:39
12330,693195,15,43382649,90'+4',Egil Selvik (Haugesund) Yellow Card at 94',2024-10-14 07:06:39
12330,693195,16,43382651,90'+5',Troy Nyhammer (Haugesund) Yellow Card at 95',2024-10-14 07:06:39
12330,693195,17,43382652,90'+7',Jo Inge Berget (Sarpsborg FK) Goal at 97',2024-10-14 07:06:39
12330,693196,0,43382480,22',Petter Dahl (KFUM Oslo) Goal at 22',2024-10-14 07:06:39
12330,693196,1,43382485,25',Sander Svendsen (Viking FK) Substitution at 25',2024-10-14 07:06:39
12330,693196,2,43382525,42',Robin Rasch (KFUM Oslo) Yellow Card at 42',2024-10-14 07:06:39
12330,693196,3,43382581,45',Jost Urbancic (Viking FK) Substitution at 45',2024-10-14 07:06:39
12330,693196,4,43382599,62',Remi-André Svindland (KFUM Oslo) Substitution at 62',2024-10-14 07:06:39
12330,693196,5,43382606,68',Herman Haugen (Viking FK) Substitution at 68',2024-10-14 07:06:39
12330,693196,6,43382607,68',Harald Nilsen Tangen (Viking FK) Substitution at 68',2024-10-14 07:06:39
12330,693196,7,43382611,71',Obilor Okeke (KFUM Oslo) Substitution at 71',2024-10-14 07:06:39
12330,693196,8,43382626,77',Simen Hestnes (KFUM Oslo) Yellow Card at 77',2024-10-14 07:06:39
12330,693196,9,43382630,81',Sander Svendsen (Viking FK) Goal at 81',2024-10-14 07:06:39
12330,693196,10,43382635,85',Harald Nilsen Tangen (Viking FK) Goal at 85',2024-10-14 07:06:39
12330,693196,11,43382644,88',Mame Mor Ndiaye (KFUM Oslo) Substitution at 88',2024-10-14 07:06:39
12330,693196,12,43382645,88',Jonas Hjorth (KFUM Oslo) Substitution at 88',2024-10-14 07:06:39
12330,693196,13,43382656,89',Simen Kvia-Egeskog (Viking FK) Yellow Card at 89',2024-10-14 07:06:39
12330,693196,14,43382650,90'+4',Djibril Diop (Viking FK) Substitution at 94',2024-10-14 07:06:39
12330,693197,0,43386795,9',Morten Bjorlo (Fredrikstad) Penalty - Scored at 9',2024-10-14 07:06:39
12330,693197,1,43386797,14',Ruben Alte (Kristiansund BK) Goal at 14',2024-10-14 07:06:39
12330,693197,2,43386799,19',Morten Bjorlo (Fredrikstad) Red Card at 19',2024-10-14 07:06:39
12330,693197,3,43386808,32',Mikkel Rakneberg (Kristiansund BK) Yellow Card at 32',2024-10-14 07:06:39
12330,693197,4,43386811,45'+4',Oskar Siira Sivertsen (Kristiansund BK) Penalty - Scored at 49',2024-10-14 07:06:39
12330,693197,5,43386820,57',Mai Traore (Fredrikstad) Substitution at 57',2024-10-14 07:06:39
12330,693197,6,43386823,58',Maxwell Woledzi (Fredrikstad) Yellow Card at 58',2024-10-14 07:06:39
12330,693197,7,43386821,59',Mai Traore (Fredrikstad) Own Goal at 59',2024-10-14 07:06:39
12330,693197,8,43386843,78',Sigurd Kvile (Fredrikstad) Yellow Card at 78',2024-10-14 07:06:39
12330,693197,9,43386844,79',Mads Nielsen (Fredrikstad) Substitution at 79',2024-10-14 07:06:39
12330,693197,10,43386845,79',Brage Skaret (Fredrikstad) Substitution at 79',2024-10-14 07:06:39
12330,693197,11,43386854,79',Brandur Hendriksson Olsen (Fredrikstad) Substitution at 79',2024-10-14 07:06:39
12330,693197,12,43386855,79',Ludvig Begby (Fredrikstad) Substitution at 79',2024-10-14 07:06:39
12330,693197,13,43386856,83',Andreas Hopmark (Kristiansund BK) Substitution at 83',2024-10-14 07:06:39
12330,693197,14,43386857,83',David Tufekcic (Kristiansund BK) Substitution at 83',2024-10-14 07:06:39
12330,693197,15,43386858,83',Leander Alvheim (Kristiansund BK) Substitution at 83',2024-10-14 07:06:39
12330,693197,16,43386863,90'+3',Wilfred Igor (Kristiansund BK) Substitution at 93',2024-10-14 07:06:39
12330,693197,17,43386864,90'+3',Haakon Haugen (Kristiansund BK) Substitution at 93',2024-10-14 07:06:39
12330,693198,0,43382451,13',Kristian Eriksen (Molde) Goal at 13',2024-10-14 07:06:39
12330,693198,1,43382481,23',Eric Kitolano (Lillestrom) Substitution at 23',2024-10-14 07:06:39
12330,693198,2,43382482,24',Mads Hedenstad Christiansen (Lillestrom) Own Goal at 24',2024-10-14 07:06:39
12330,693198,3,43382582,45',Sondre Granaas (Molde) Substitution at 45',2024-10-14 07:06:39
12330,693198,4,43382585,51',Isak Helstad Amundsen (Molde) Yellow Card at 51',2024-10-14 07:06:39
12330,693198,5,43382598,64',Efe Lucky (Lillestrom) Yellow Card at 64',2024-10-14 07:06:39
12330,693198,6,43382603,67',Mathias Løvik (Molde) Goal at 67',2024-10-14 07:06:39
12330,693198,7,43382612,74',Henrik Skogvold (Lillestrom) Substitution at 74',2024-10-14 07:06:39
12330,693198,8,43382613,74',Frederik Elkaer (Lillestrom) Substitution at 74',2024-10-14 07:06:39
12330,693198,9,43382617,76',Mats Daehli (Molde) Yellow Card at 76',2024-10-14 07:06:39
12330,693198,10,43382633,82',Alexander Røssing-Lelesiit (Lillestrom) Substitution at 82',2024-10-14 07:06:39
12330,693198,11,43382634,83',August Karlin (Lillestrom) Substitution at 83',2024-10-14 07:06:39
12330,693198,12,43382636,86',Aaron Olanare (Molde) Substitution at 86',2024-10-14 07:06:39
12330,693198,13,43382637,86',Kristoffer Haugen (Molde) Substitution at 86',2024-10-14 07:06:39
12330,693198,14,43382643,90',Eirik Haugan (Molde) Substitution at 90',2024-10-14 07:06:39
12330,693198,15,43382647,90',Gustav Nyheim (Molde) Substitution at 90',2024-10-14 07:06:39
12330,693199,0,43382661,9',Etzaz Hussain (Odds BK) Yellow Card at 9',2024-10-14 07:06:39
12330,693199,1,43382673,26',Sverre Nypan (Rosenborg) Goal at 26',2024-10-14 07:06:39
12330,693199,2,43382682,37',Markus Henriksen (Rosenborg) Goal at 37',2024-10-14 07:06:39
12330,693199,3,43382683,39',Markus Henriksen (Rosenborg) Yellow Card at 39',2024-10-14 07:06:39
12330,693199,4,43382684,45'+1',Tony Miettinen (Odds BK) Yellow Card at 46',2024-10-14 07:06:39
12330,693199,5,43382760,60',Ole Christian Saeter (Rosenborg) Substitution at 60',2024-10-14 07:06:39
12330,693199,6,43382776,64',Tomas Nemcik (Rosenborg) Substitution at 64',2024-10-14 07:06:39
12330,693199,7,43382777,64',Emil Frederiksen (Rosenborg) Substitution at 64',2024-10-14 07:06:39
12330,693199,8,43382778,65',Josef Baccay (Odds BK) Yellow Card at 65',2024-10-14 07:06:39
12330,693199,9,43382790,68',Samuel Skjeldal (Odds BK) Substitution at 68',2024-10-14 07:06:39
12330,693199,10,43382791,68',Bork Bang-Kittilsen (Odds BK) Substitution at 68',2024-10-14 07:06:39
12330,693199,11,43382809,78',Bork Bang-Kittilsen (Odds BK) Yellow Card at 78',2024-10-14 07:06:39
12330,693199,12,43382813,81',Mikael Ingebrigtsen (Odds BK) Goal at 81',2024-10-14 07:06:39
12330,693199,13,43382815,83',Sondre Johansen (Odds BK) Substitution at 83',2024-10-14 07:06:39
12330,693199,14,43382816,83',Mihajlo Ivancevic (Odds BK) Substitution at 83',2024-10-14 07:06:39
12330,693199,15,43382817,83',Sondre Johansen (Odds BK) Yellow Card at 83',2024-10-14 07:06:39
12330,693199,16,43382821,86',Tobias Børkeeiet (Rosenborg) Substitution at 86',2024-10-14 07:06:39
12330,693199,17,43382855,90'+2',Edvard Tagseth (Rosenborg) Yellow Card at 92',2024-10-14 07:06:39
12330,693199,18,43382933,90'+9',Sander Tangvik (Rosenborg) Yellow Card at 99',2024-10-14 07:06:39
12330,693200,0,43386810,30',Jesper Taaje (Stromsgodset) Yellow Card at 30',2024-10-14 07:06:39
12330,693200,1,43386812,42',Logi Tomasson (Stromsgodset) Goal at 42',2024-10-14 07:06:39
12330,693200,2,43386813,45'+1',Loris Mettler (Sandefjord) Goal at 46',2024-10-14 07:06:39
12330,693200,3,43386822,49',Herman Stengel (Stromsgodset) Yellow Card at 49',2024-10-14 07:06:39
12330,693200,4,43386827,58',Filip Ottosson (Sandefjord) Yellow Card at 58',2024-10-14 07:06:39
12330,693200,5,43386831,59',Vetle Egeli (Sandefjord) Yellow Card at 59',2024-10-14 07:06:39
12330,693200,6,43386838,65',Jostein Ekeland (Stromsgodset) Substitution at 65',2024-10-14 07:06:39
12330,693200,7,43386841,67',Simon Amin (Sandefjord) Substitution at 67',2024-10-14 07:06:39
12330,693200,8,43386842,68',Marcus Melchior (Sandefjord) Substitution at 68',2024-10-14 07:06:39
12330,693200,9,43386860,79',Emmanuel Danso (Stromsgodset) Substitution at 79',2024-10-14 07:06:39
12330,693200,10,43386862,84',Eirik Andersen (Stromsgodset) Substitution at 84',2024-10-14 07:06:39
12330,693201,0,43393974,11',Henrik Meister (Sarpsborg FK) Goal at 11',2024-07-13 04:30:59
12330,693201,1,43393975,26',Henrik Meister (Sarpsborg FK) Goal at 26',2024-07-13 04:30:59
12330,693201,2,43393976,31',Henrik Meister (Sarpsborg FK) Goal at 31',2024-07-13 04:30:59
12330,693201,3,43393977,45',Emil Frederiksen (Rosenborg) Substitution at 45',2024-07-13 04:30:59
12330,693201,4,43393978,54',Ulrik Jenssen (Rosenborg) Yellow Card at 54',2024-07-17 06:08:33
12330,693201,5,43393979,61',Magnus Holte (Rosenborg) Substitution at 61',2024-07-13 04:30:59
12330,693201,6,43393980,61',Ole Christian Saeter (Rosenborg) Substitution at 61',2024-07-13 04:30:59
12330,693201,7,43393981,63',Jeppe Andersen (Sarpsborg FK) Substitution at 63',2024-07-13 04:30:59
12330,693201,8,43393983,63',Jo Inge Berget (Sarpsborg FK) Substitution at 63',2024-07-17 06:08:33
12330,693201,9,43393982,64',Eirik Wichne (Sarpsborg FK) Substitution at 64',2024-07-17 06:08:33
12330,693201,10,43393984,64',Arnau Casas (Sarpsborg FK) Substitution at 64',2024-07-13 04:30:59
12330,693201,11,43393985,64',Tomas Nemcik (Rosenborg) Substitution at 64',2024-07-13 04:30:59
12330,693201,12,43393986,69',Henrik Meister (Sarpsborg FK) Goal at 69',2024-07-13 04:30:59
12330,693201,13,43393987,74',Sander Christiansen (Sarpsborg FK) Yellow Card at 74',2024-07-13 04:30:59
12330,693201,14,43393988,75',Ole Christian Saeter (Rosenborg) Goal at 75',2024-07-13 04:30:59
12330,693201,15,43393989,81',Serge-Junior Ngouali (Sarpsborg FK) Substitution at 81',2024-07-13 04:30:59
12330,693201,16,43393990,83',Tomas Nemcik (Rosenborg) Yellow Card at 83',2024-07-13 04:30:59
12330,693202,0,43396711,45',Alwande Roaldsöy (Molde) Substitution at 45',2024-07-15 06:21:59
12330,693202,1,43396721,49',Mai Traore (Fredrikstad) Yellow Card at 49',2024-07-15 06:21:59
12330,693202,2,43396788,66',Valdemar Lund Jensen (Molde) Substitution at 66',2024-07-15 06:21:59
12330,693202,3,43396789,66',Halldor Stenevik (Molde) Substitution at 66',2024-07-15 06:21:59
12330,693202,4,43396851,80',Ludvig Begby (Fredrikstad) Substitution at 80',2024-07-15 06:21:59
12330,693202,5,43396852,80',Aaron Olanare (Molde) Substitution at 80',2024-07-15 06:21:59
12330,693202,6,43396853,81',Kristian Eriksen (Molde) Yellow Card at 81',2024-07-15 06:21:59
12330,693202,7,43396870,84',Eirik Haugan (Molde) Yellow Card at 84',2024-07-15 06:21:59
12330,693202,8,43396881,85',Henrik Kjelsrud Johansen (Fredrikstad) Substitution at 85',2024-07-15 06:21:59
12330,693202,9,43396882,85',Philip Aukland (Fredrikstad) Substitution at 85',2024-07-15 06:21:59
12330,693202,10,43396899,88',Kristoffer Haugen (Molde) Substitution at 88',2024-07-15 06:21:59
12330,693202,11,43396927,90'+2',Brandur Hendriksson Olsen (Fredrikstad) Substitution at 92',2024-07-15 06:21:59
12330,693203,0,43396309,24',John Olav Norheim (Hamarkameratene) Goal at 24',2024-07-14 15:40:18
12330,693203,1,43396406,28',Mikael Ingebrigtsen (Odds BK) Goal at 28',2024-07-14 15:40:18
12330,693203,2,43396465,31',Vidar Ari Jonsson (Hamarkameratene) Yellow Card at 31',2024-07-14 15:40:18
12330,693203,3,43396716,45',Mihajlo Ivancevic (Odds BK) Substitution at 45',2024-07-14 15:40:18
12330,693203,4,43396717,45',Snorre Nilsen (Hamarkameratene) Substitution at 45',2024-07-14 15:40:18
12330,693203,5,43396764,59',Pal Alexander Kirkevold (Hamarkameratene) Substitution at 59',2024-07-14 15:40:18
12330,693203,6,43396780,63',Tore Andre Soras (Hamarkameratene) Goal at 63',2024-07-14 15:40:18
12330,693203,7,43396799,68',Bilal Njie (Odds BK) Substitution at 68',2024-07-14 15:40:18
12330,693203,8,43396800,68',Syver Aas (Odds BK) Substitution at 68',2024-07-14 15:40:18
12330,693203,9,43396888,83',Oliver Hagen (Odds BK) Substitution at 83',2024-07-16 06:18:53
12330,693203,10,43396887,84',Sondre Johansen (Odds BK) Substitution at 84',2024-07-16 06:18:53
12330,693203,11,43396889,84',Mihajlo Ivancevic (Odds BK) Yellow Card at 84',2024-07-14 15:40:18
12330,693203,12,43396940,90'+3',Moses Mawa (Hamarkameratene) Substitution at 93',2024-07-14 15:40:18
12330,693204,0,43396386,28',Alexander Ruud Tveter (Sandefjord) Goal at 28',2024-07-14 15:40:18
12330,693204,1,43396714,45',Nino Zugelj (Bodo/Glimt) Substitution at 45',2024-07-14 15:40:18
12330,693204,2,43396715,45',Fredrik Andre Bjørkan (Bodo/Glimt) Substitution at 45',2024-07-14 15:40:18
12330,693204,3,43396720,45',Jens Hauge (Bodo/Glimt) Substitution at 45',2024-07-14 15:40:18
12330,693204,4,43396737,51',Oscar Kapskarmo (Bodo/Glimt) Substitution at 51',2024-07-14 15:40:18
12330,693204,5,43396762,59',Stian Kristiansen (Sandefjord) Goal at 59',2024-07-14 15:40:18
12330,693204,6,43396771,61',Patrick Berg (Bodo/Glimt) Goal at 61',2024-07-14 15:40:18
12330,693204,7,43396809,73',Simon Amin (Sandefjord) Substitution at 73',2024-07-14 15:40:18
12330,693204,8,43396825,74',Stian Kristiansen (Sandefjord) Yellow Card at 74',2024-07-14 15:40:18
12330,693204,9,43396837,76',Hugo Keto (Sandefjord) Yellow Card at 76',2024-07-14 15:40:18
12330,693204,10,43396866,82',Marcus Melchior (Sandefjord) Substitution at 82',2024-07-14 15:40:18
12330,693204,11,43396909,87',Sondre Brunstad Fet (Bodo/Glimt) Substitution at 87',2024-07-14 15:40:18
12330,693205,0,43396224,14',Harald Nilsen Tangen (Viking FK) Substitution at 14',2024-07-14 15:40:18
12330,693205,1,43396710,46',Sander Svendsen (Viking FK) Goal at 46',2024-07-14 15:40:18
12330,693205,2,43396769,63',Marius Olsen (Kristiansund BK) Substitution at 63',2024-07-14 15:40:18
12330,693205,3,43396770,63',David Tufekcic (Kristiansund BK) Substitution at 63',2024-07-14 15:40:18
12330,693205,4,43396782,67',Sander Svendsen (Viking FK) Goal at 67',2024-07-14 15:40:18
12330,693205,5,43396803,73',Niklas Fuglestad (Viking FK) Substitution at 73',2024-07-14 15:40:18
12330,693205,6,43396807,73',Herman Haugen (Viking FK) Substitution at 73',2024-07-14 15:40:18
12330,693205,7,43396848,79',Joe Bell (Viking FK) Yellow Card at 79',2024-07-14 15:40:18
12330,693205,8,43396871,85',Jost Urbancic (Viking FK) Yellow Card at 85',2024-07-14 15:40:18
12330,693205,9,43396893,87',Jakob Segadal Hansen (Viking FK) Substitution at 87',2024-07-14 15:40:18
12330,693205,10,43396895,87',Kasper Sætherbø (Viking FK) Substitution at 87',2024-07-14 15:40:18
12330,693205,11,43396894,88',Leander Alvheim (Kristiansund BK) Substitution at 88',2024-07-14 15:40:18
12330,693205,12,43396896,88',Wilfred Igor (Kristiansund BK) Substitution at 88',2024-07-14 15:40:18
12330,693206,0,43396229,15',Thomas Lehne Olsen (Lillestrom) Penalty - Scored at 15',2024-07-15 06:21:59
12330,693206,1,43396260,17',Eric Kitolano (Lillestrom) Goal at 17',2024-07-15 06:21:59
12330,693206,2,43396367,24',Logi Tomasson (Stromsgodset) Yellow Card at 24',2024-07-15 06:21:59
12330,693206,3,43396468,32',Logi Tomasson (Stromsgodset) Goal at 32',2024-07-15 06:21:59
12330,693206,4,43396598,40',Marcus Johnson-Mehnert (Stromsgodset) Yellow Card at 40',2024-07-15 06:21:59
12330,693206,5,43396713,45',Henrik Skogvold (Lillestrom) Substitution at 45',2024-07-15 06:21:59
12330,693206,6,43396718,47',Marius Lundemo (Lillestrom) Goal at 47',2024-07-15 06:21:59
12330,693206,7,43396756,57',Sivert Westerlund (Stromsgodset) Substitution at 57',2024-07-15 06:21:59
12330,693206,8,43396757,57',Eirik Andersen (Stromsgodset) Substitution at 57',2024-07-15 06:21:59
12330,693206,9,43396781,64',Vá (Lillestrom) Yellow Card at 64',2024-07-17 06:08:33
12330,693206,10,43396810,73',Bent Sormo (Stromsgodset) Substitution at 73',2024-07-15 06:21:59
12330,693206,11,43396811,73',Samuel Silalahi (Stromsgodset) Substitution at 73',2024-07-15 06:21:59
12330,693206,12,43396860,79',Alexander Røssing-Lelesiit (Lillestrom) Substitution at 79',2024-07-15 06:21:59
12330,693206,13,43396884,83',Sander Moen Foss (Lillestrom) Substitution at 83',2024-07-15 06:21:59
12330,693206,14,43396916,89',Jostein Ekeland (Stromsgodset) Substitution at 89',2024-07-15 06:21:59
12330,693206,15,43396925,90'+2',Alexander Røssing-Lelesiit (Lillestrom) Yellow Card at 92',2024-07-15 06:21:59
12330,693207,0,43396988,6',Sory Diarra (Haugesund) Yellow Card at 6',2024-07-14 15:40:18
12330,693207,1,43397153,58',Ulrick Mathisen (SK Brann) Substitution at 58',2024-07-14 15:40:18
12330,693207,2,43397154,58',Bard Finne (SK Brann) Substitution at 58',2024-07-14 15:40:18
12330,693207,3,43397161,61',Anton Logi Lúdvíksson (Haugesund) Substitution at 61',2024-07-14 15:40:18
12330,693207,4,43397186,68',Niklas Castro (SK Brann) Yellow Card at 68',2024-07-14 15:40:18
12330,693207,5,43397187,69',Magnus Warming (SK Brann) Substitution at 69',2024-07-14 15:40:18
12330,693207,6,43397193,71',Egil Selvik (Haugesund) Yellow Card at 71',2024-07-14 15:40:18
12330,693207,7,43397194,71',Magnus Warming (SK Brann) Goal at 71',2024-07-14 15:40:18
12330,693207,8,43397198,74',Sander Innvær (Haugesund) Substitution at 74',2024-07-14 15:40:18
12330,693207,9,43397219,82',Libo Seone (Haugesund) Substitution at 82',2024-07-14 15:40:18
12330,693207,10,43397223,84',Japhet Sery (SK Brann) Own Goal at 84',2024-07-14 15:40:18
12330,693207,11,43397235,87',Libo Seone (Haugesund) Yellow Card at 87',2024-07-14 15:40:18
12330,693207,12,43397294,90'+5',Sebastian Tounekti (Haugesund) Yellow Card at 95',2024-07-14 15:40:18
12330,693208,0,43397872,19',Simon Thomas (Tromso) Substitution at 19',2024-07-14 15:40:18
12330,693208,1,43398177,44',Akinsola Akinyemi (KFUM Oslo) Yellow Card at 44',2024-07-14 15:40:18
12330,693208,2,43398408,45',Momodou Njie (KFUM Oslo) Substitution at 45',2024-07-14 15:40:18
12330,693208,3,43398423,45',Jonas Hjorth (KFUM Oslo) Substitution at 45',2024-07-14 15:40:18
12330,693208,4,43398454,50',Johannes Hummelvoll-Nuñez (KFUM Oslo) Goal at 50',2024-07-14 15:40:18
12330,693208,5,43398588,62',Lasse Nordas (Tromso) Yellow Card at 62',2024-07-14 15:40:18
12330,693208,6,43398590,63',Jakob Romsaas (Tromso) Goal at 63',2024-07-14 15:40:18
12330,693208,7,43398656,68',Runar Norheim (Tromso) Yellow Card at 68',2024-07-14 15:40:18
12330,693208,8,43398702,73',Remi-André Svindland (KFUM Oslo) Substitution at 73',2024-07-14 15:40:18
